Carrier,Title,State,Zip code,Hiring radius miles,Multi zip codes,Job Details,Pay Details,Equipment Details,Key Disqualifiers,Requirements
JB Hunt,Home Depot RDC - Van Buren,OH,45889,50,N/A,"Category, Details

Job Description, Delivery from RDC to stores; includes vendor backhauls.

Freight Type, Dry Van (53' Box Trailer)

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, Weekly reset (Mon-Fri with Sat/Sun rotation)

Dedicated Account?, Yes (Home Depot)

Avg Weekly Miles, ""1,921""

No Touch Freight, Yes

Driver Load / Unload, No (Receiver Unload/Drop)","Category, Details

Average Weekly Pay, ""$1,634 ($85,000 Annual)""

CPM Range, $0.70 - $0.74 cpm

Stop Pay, $5 - $20 (15 min increments)

Short Haul Pay, N/A

Bonuses, $25 Hazmat pay per load; Paid Holidays (6)

Training Pay, New hire: $250/day; Safety: $20/hr

Accessorial Pay, Breakdown: $15/hr

Holiday Pay, $140.00","Category, Details

Equipment Type, Sleeper Conventional

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Front Facing (Event Only)

Bunks, Yes","Category, Details

SAP Drivers, Yes (1 year old)

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Hazmat within 90 days

Residency, Within 50 miles of Van Buren; OH

Shift / Schedule, 0200-0600 start times; 10-14 hour shifts

Work Days, Mon-Fri (Rotating Sat/Sun 1 in 3)

Hiring Area, Midwest"
JB Hunt,"TSC Pendleton, IN",IN,46064,75,N/A,"Category, Details

Job Description, Deliver agriculture/lawn products to stores; requires parking truck at home.

Freight Type, Dry Van (53' Box Trailer)

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, 34-hour restart (Out on road)

Dedicated Account?, Yes (Tractor Supply Co)

Avg Weekly Miles, ""1,500""

No Touch Freight, Yes

Driver Load / Unload, No (Live Unload/Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,605 ($83,500 Annual)""

CPM Range, $0.70 - $0.72 cpm

Stop Pay, $45 - $55

Short Haul Pay, N/A

Bonuses, Daily Service Bonus ($65-$75)

Training Pay, Trainee: $250/day; Safety: $20/hr

Accessorial Pay, Trainer Pay: $50/day extra

Holiday Pay, N/A","Category, Details

Equipment Type, Automatic Sleepers (Freightliner/International)

Transmission Type, Automatic

Engine, Not Specified

Camera Orientation, Front Facing (Event Only)

Bunks, Yes","Category, Details

SAP Drivers, Yes (1 year old)

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Must have nearby secure parking for tractor & trailer

Shift / Schedule, 0100 start time; early morning deliveries

Work Days, Monday - Saturday

Hiring Area, ""IL, IN, KY, MI, OH"""
Swift,Costco Heavy Haul Sumner,WA,98390,50,N/A,"Category, Details

Job Description, Heavy haul dry van loads running East and South from Sumner.

Freight Type, Dry Van (Heavy Haul)

Driver Type, Company Driver (Solo/Team)

Home Time, Weekly

Home Time Duration, Once a week to every few days

Dedicated Account?, Yes (Costco)

Avg Weekly Miles, ""2,000 - 3,000""

No Touch Freight, Yes

Driver Load / Unload, No (Drop & Hook/Live Unload)","Category, Details

Average Weekly Pay, ""$1,400 - $1,800""

CPM Range, Not Specified

Stop Pay, $15.00

Short Haul Pay, Same as OTR

Bonuses, Swift Driver Performance Bonus (DPP)

Training Pay, Paid Orientation: $300

Accessorial Pay, N/A

Holiday Pay, Yes","Category, Details

Equipment Type, Heavy Haul Tractors

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, No

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None

Residency, Within 50 miles of Sumner; WA

Shift / Schedule, Day/Night Shifts; Weekends required

Work Days, Varies

Hiring Area, ""WA, ID"""
Swift,Tucson OTR Drivers,AZ,85706,50,N/A,"Category, Details

Job Description, Full 48-state OTR operations based out of Tucson Yard.

Freight Type, Dry Van

Driver Type, Company Driver (Solo)

Home Time, 3 Weeks

Home Time Duration, Varies (OTR standard)

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""1,800 - 2,100""

No Touch Freight, Yes

Driver Load / Unload, No (Mix of Live/Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,100""

CPM Range, OTR Pay scale

Stop Pay, Not Specified

Short Haul Pay, Not Specified

Bonuses, Driver Ranking Bonus (Commitment/Safety)

Training Pay, Paid Orientation: $300

Accessorial Pay, Load/Unload Assist if required

Holiday Pay, Yes","Category, Details

Equipment Type, Dry Van Tractors

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None

Residency, Within 50 miles of Tucson; AZ

Shift / Schedule, 48-state OTR

Work Days, Varies

Hiring Area, Arizona"
,,,,,,,,,,
Swift,Eastern Regional Fleet - Syracuse,NY,13212,200,N/A,"Category, Details

Job Description, Regional dry van operation running the Eastern Seaboard; loads remain East of the Mississippi.

Freight Type, Dry Van

Driver Type, Company Driver (Solo/Team)

Home Time, Bi-Weekly

Home Time Duration, Every two weeks; weekends

Dedicated Account?, No (OTR-DRY)

Avg Weekly Miles, ""2,500""

No Touch Freight, Yes

Driver Load / Unload, No (Live Load/Unload/Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,200 - $1,400""

CPM Range, $0.55 - $0.65 (Experience-based)

Stop Pay, $15.00

Short Haul Pay, No short haul pay

Bonuses, Swift Driver Performance Bonus

Training Pay, Paid Orientation: $300 (If hired)

Accessorial Pay, N/A

Holiday Pay, Yes (When needed)","Category, Details

Equipment Type, Conventional Sleepers

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, Yes

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None required

Residency, Within 200 miles of Syracuse; NY

Shift / Schedule, Both Day/Night

Work Days, Varies (Includes weekends)

Hiring Area, ""CT, MA, NH, NY, RI, VT"""
Swift,"Target - Lake City, FL Teams",FL,32055,150,N/A,"Category, Details

Job Description, Dedicated Target team account; includes night driving into downtown Atlanta during rush hour.

Freight Type, Multi-Temp Reefer

Driver Type, Team Driver (Company)

Home Time, 2-3 Weeks

Home Time Duration, Every two to three weeks

Dedicated Account?, Yes (Target)

Avg Weekly Miles, ""2,000 - 4,600 (Team)""

No Touch Freight, Yes

Driver Load / Unload, No (Unload Assist)","Category, Details

Average Weekly Pay, ""$1,200 - $1,300 (Per Driver)""

CPM Range, Not Specified

Stop Pay, $25.00

Short Haul Pay, N/A

Bonuses, No bonus offer

Training Pay, Paid Orientation: $300 (If hired)

Accessorial Pay, Target Express pup loads (28' w/ liftgate)

Holiday Pay, Required to work all holidays","Category, Details

Equipment Type, Multi-Temp Reefer Units

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes (Team Sleeper)","Category, Details

SAP Drivers, No

Teams Accepted, Yes (Required)

Owner Operators, Yes

Trainees, No","Category, Details

Experience Required, Trainee level (needs mentor)

Endorsements, None required

Residency, Within 150 miles of Lake City; FL

Shift / Schedule, Both Day/Night; Weekends required

Work Days, Varies (24/7/365 operation)

Hiring Area, ""FL, GA"""
Swift,"57G Reefer - Decatur Conley, GA",GA,30027,200,N/A,"Category, Details

Job Description, OTR refrigerated freight operations across Central and Eastern regions.

Freight Type, Reefer (OTR)

Driver Type, Company Driver (Solo)

Home Time, Bi-Weekly

Home Time Duration, Every two weeks

Dedicated Account?, No (OTR-Reefer)

Avg Weekly Miles, ""1,600 - 2,000 (Solo)""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,300 - $1,400""

CPM Range, Not Specified

Stop Pay, Not Specified

Short Haul Pay, Not Specified

Bonuses, N/A

Training Pay, Paid Orientation: $300 (If hired)

Accessorial Pay, N/A

Holiday Pay, Yes","Category, Details

Equipment Type, Refrigerated Units

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes (Trainee teams only; solo positions open)

Owner Operators, Yes

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None required

Residency, Within 200 miles of Decatur; GA area

Shift / Schedule, Both Day/Night; weekends/holidays required

Work Days, Varies

Hiring Area, ""AL, FL, GA, IL, IN, KY, MD, MS, NC, OH, PA, SC, TN, VA"""
Swift,Eastern Regional Fleet - Harrisburg,PA,17038,200,N/A,"Category, Details

Job Description, Regional dry van running the Eastern seaboard hubbed in Harrisburg.

Freight Type, Dry Van

Driver Type, Company Driver (Solo/Team)

Home Time, Bi-Weekly

Home Time Duration, Every two weeks

Dedicated Account?, No (OTR-DRY)

Avg Weekly Miles, ""2,000""

No Touch Freight, Yes

Driver Load / Unload, No (Live/Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,000 - $1,200""

CPM Range, $0.55 - $0.65 (Experience-based)

Stop Pay, $15.00

Short Haul Pay, No short haul pay

Bonuses, Performance bonus plan

Training Pay, Paid Orientation: $300 (If hired)

Accessorial Pay, N/A

Holiday Pay, Yes","Category, Details

Equipment Type, Dry Van Sleeper

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, Yes

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None required

Residency, Within 200 miles of Harrisburg; PA area

Shift / Schedule, Both Day/Night; Weekends required

Work Days, Varies

Hiring Area, ""DE, MD, NJ, PA, WV"""
Swift,Eastern Regional Fleet - Greer,SC,29651,200,N/A,"Category, Details

Job Description, Regional dry van operation running North/South along the East coast.

Freight Type, Dry Van

Driver Type, Company Driver (Solo/Team)

Home Time, Bi-Weekly

Home Time Duration, Every two weeks; weekends

Dedicated Account?, No (OTR-DRY)

Avg Weekly Miles, ""2,500""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,200 - $1,400""

CPM Range, $0.55 - $0.65 (Experience-based)

Stop Pay, $15.00

Short Haul Pay, No short haul pay

Bonuses, Performance bonus plan

Training Pay, Paid Orientation: $300 (If hired)

Accessorial Pay, N/A

Holiday Pay, Yes","Category, Details

Equipment Type, Dry Van Sleeper

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, Yes

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None required

Residency, Within 200 miles of Greer; SC area

Shift / Schedule, Both Day/Night; Weekends/Holidays required

Work Days, Varies

Hiring Area, ""NC, SC"""
Swift,"Flatbed - Eastern Regional - Greer, SC",SC,29651,50,20001,"Category, Details

Job Description, Regional flatbed operation requiring securement and tarping in all weather.

Freight Type, Flatbed

Driver Type, Company Driver (Solo/Team)

Home Time, 2-3 Weeks

Home Time Duration, Every 2–3 weeks

Dedicated Account?, No (OTR-FLATBED)

Avg Weekly Miles, ""2,500""

No Touch Freight, Yes (No load/unload; but must secure/tarp)

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,300""

CPM Range, Not Specified (Line haul pay)

Stop Pay, $15.00

Short Haul Pay, No short haul pay

Bonuses, No bonus offer

Training Pay, Securement class pay: $140 per day

Accessorial Pay, Tarp Pay: $65

Holiday Pay, Yes","Category, Details

Equipment Type, Flatbed Trailers with securement/PPE

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, Yes

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None required

Residency, Within 50 miles of Gary; Greer; or Laredo hubs

Shift / Schedule, Both Day/Night; Weekends/Holidays required

Work Days, Varies (Physical exercise required)

Hiring Area, ""GA, IN, KS, KY, MI, NC, OH, SC, TX"""
Barr-Nunn,OTR 18 North,NC,28202,50,N/A,"Category, Details

Job Description, Over-the-road mileage fleet with predictable home time cycles.

Freight Type, Dry Van

Driver Type, Company Driver (Solo)

Home Time, 18 Days Out

Home Time Duration, 5 days home

Dedicated Account?, No (OTR)

Avg Weekly Miles, Not Specified

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,807 - $2,096 ($94k-$109k Annual)""

CPM Range, Band Pay (Higher CPM for hauls <400 miles)

Stop Pay, Not Specified

Short Haul Pay, Yes (Band Pay)

Bonuses, CSA Safety Bonus ($700-$875/90 days); On-Road Bonus ($600/90 days)

Training Pay, Orientation Pay: $300

Accessorial Pay, Transition Bonus on 1st check

Holiday Pay, N/A","Category, Details

Equipment Type, Late-model Tractors

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 9 Months

Endorsements, Hazmat (Higher bonus if held)

Residency, ""IA, IL, MO, NC, TN, OH, PA""

Shift / Schedule, 18 days on / 5 days off

Work Days, Varies

Hiring Area, North / Midwest"
Barr-Nunn,OTR 21 North,NC,28202,50,N/A,"Category, Details

Job Description, OTR fleet with a 3-week on; 1-week off schedule.

Freight Type, Dry Van

Driver Type, Company Driver (Solo)

Home Time, 21 Days Out

Home Time Duration, 7 days home

Dedicated Account?, No (OTR)

Avg Weekly Miles, Not Specified

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,730 - $2,153 ($90k-$112k Annual)""

CPM Range, Band Pay (Rewarding short hauls)

Stop Pay, Not Specified

Short Haul Pay, Yes (Band Pay)

Bonuses, CSA Safety Bonus ($700-$875/90 days); Anniversary Bonus ($100/year)

Training Pay, Orientation Pay: $300

Accessorial Pay, PasSmart Safety Bonus (68 MPH access)

Holiday Pay, N/A","Category, Details

Equipment Type, Late-model Tractors

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 9 Months

Endorsements, Hazmat encouraged

Residency, ""AL, FL, GA, LA, ME, CT, DE, MD, MA, MS, NH, NJ""

Shift / Schedule, 21 days on / 7 days off

Work Days, Varies

Hiring Area, East Coast / South"
Barr-Nunn,Teams - Mileage Fleet Only,NC,28202,50,N/A,"Category, Details

Job Description, High-mileage team operation with scheduled home time every 18 days.

Freight Type, Dry Van

Driver Type, Team Driver (Company)

Home Time, 18 Days Out

Home Time Duration, 5 days home

Dedicated Account?, No (OTR Team)

Avg Weekly Miles, Not Specified

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$3,923 - $4,615 (Combined Team Pay)""

CPM Range, Not Specified

Stop Pay, Not Specified

Short Haul Pay, No

Bonuses, Team CSA Safety Bonus ($825-$1,025 each/90 days); On-Road Bonus ($600/90 days)

Training Pay, Orientation Pay: $300 per driver

Accessorial Pay, Team Transition Bonus on 1st check

Holiday Pay, N/A","Category, Details

Equipment Type, Late-model Tractors

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes (Team Sleeper)","Category, Details

SAP Drivers, No

Teams Accepted, Yes (Required)

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 9 Months

Endorsements, Hazmat preferred

Residency, ""AL, AR, AZ, CO, CT, DE, FL, GA, IA, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, NC, NE, NH, NJ, NM, NY, OH, OK, PA, RI, SC, TN, TX, VA, VT, WI, WV""

Shift / Schedule, 18 days on / 5 days off

Work Days, 24/7 Team Operation

Hiring Area, All States (Except West Coast)"
CR England,OTR,IN,46304,50,N/A,"Category, Details

Job Description, Traditional over-the-road freight; excludes the Northeast region.

Freight Type, Reefer / Dry Van

Driver Type, Company Driver (Solo)

Home Time, 2-3 Weeks Out

Home Time Duration, 2-3 days home (averages 1 pass through home weekly)

Dedicated Account?, No (OTR)

Avg Weekly Miles, Not Specified

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,500""

CPM Range, $0.45 - $0.555 (Experience-based)

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, Unlimited Cash Referral Program; Bonus Incentives

Training Pay, 3-day APHE (Advanced Post Hire Education); orientation paid min wage

Accessorial Pay, N/A

Holiday Pay, Yes","Category, Details

Equipment Type, Freightliner Cascadia (primarily); Internationals

Transmission Type, Automatic

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Not Specified

Residency, Central / West / South US

Shift / Schedule, OTR throughout country (minus NE)

Work Days, Varies

Hiring Area, ""AR, CO, IL, IN, IA, MO, NE, OK, WI, AZ, CA, UT, NV, TX"""
,,,,,,,,,,
Epes,System (OTR),VA,23219,50,N/A,"Category, Details

Job Description, Dry van irregular route OTR operations running all areas in the Epes system.

Freight Type, Dry Van (Irregular Route)

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, Weekly reset

Dedicated Account?, No (System OTR)

Avg Weekly Miles, ""2,160""

No Touch Freight, Yes

Driver Load / Unload, No (65% Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,287 ($1,712 for top earners)""<br>CPM Range, $0.55 base (+$0.25 NE Premium)<br>Stop Pay, Yes (See CO Benefits)<br>Short Haul Pay, Guaranteed min pay based on 1,500 miles<br>Bonuses, Utilization Bonus (+$.03 to +$.09); High Value Load (+$.04/mile)

Training Pay, Paid Orientation: $125 - $225

Accessorial Pay, NYC; Canada; Hazmat; Tolls; Layover; Wait Time

Holiday Pay, Avg of prior 52 weeks","Category, Details

Equipment Type, Day Cab or Sleeper (Slip Seat)

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Varies","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 12 Months

Endorsements, Not Specified

Residency, See Hiring Map

Shift / Schedule, Irregular Route OTR

Work Days, Varies (Home weekly)

Hiring Area, ""CT, GA, MD, NC, NJ, NY, PA, SC, VA, WV"""
Epes,X – System Driver,VA,23219,50,N/A,"Category, Details

Job Description, Dry van regional system driver operating in VA; NC; SC; GA; and FL.

Freight Type, Dry Van

Driver Type, Company Driver (Solo)

Home Time, Weekly

Home Time Duration, Weekly reset

Dedicated Account?, No (System X)

Avg Weekly Miles, ""1,900""

No Touch Freight, No (Unload required)

Driver Load / Unload, Yes (65% Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,045 ($1,403 for top earners)""<br>CPM Range, $0.55 base<br>Stop Pay, Yes (See CO Benefits)<br>Short Haul Pay, Guaranteed min pay based on 1,500 miles<br>Bonuses, Utilization Bonus (+$.03 to +$.09); High Value Load (+$.04/mile)

Training Pay, Paid Orientation: $125 - $225

Accessorial Pay, Hazmat; Tolls; Layover; Wait Time

Holiday Pay, Avg of prior 52 weeks","Category, Details

Equipment Type, Day Cab or Sleeper (Slip Seat)

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Varies","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 12 Months

Endorsements, Not Specified

Residency, See Hiring Map

Shift / Schedule, Regionalized system routes

Work Days, Varies (Home weekly)

Hiring Area, ""GA, NC, SC, TN, TX, VA"""
Mast,Trainee (Mast 1.0-3.0),OH,44654,50,N/A,"Category, Details

Job Description, Full CDL training program from school phase to solo OTR driving.

Freight Type, Reefer / Dry Van

Driver Type, Student / Trainee

Home Time, Weekly / Flexible

Home Time Duration, Varies by phase (Fri/Sat resets common after solo)

Dedicated Account?, No (Training Program)

Avg Weekly Miles, ""11,000 in 4-5 wks (Trainer phase)""

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$9.30/hr (Mast 1.0); $0.22/mile (Mast 2.0)""

CPM Range, $0.50 base after solo (Mast 3.0)

Stop Pay, $20 (excluding first stop)

Short Haul Pay, N/A

Bonuses, Performance Pay up to $150/month; +$0.08 CPM 19-Tour Premium

Training Pay, $9.30/hr classroom; $0.22/mile with trainer

Accessorial Pay, Scorecard-based incentives starting after 75 days

Holiday Pay, Yes (after 1 year)","Category, Details

Equipment Type, Automatic Trucks

Transmission Type, Automatic (Restriction added to CDL)

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, Yes (Primary focus)","Category, Details

Experience Required, 0 Months (Trainees Only)

Endorsements, Class A Permit recommended prior to arrival

Residency, Ohio area preferred for training center access

Shift / Schedule, Mon-Fri during school; HOS-based with trainer/solo

Work Days, Varies (flexible options after 30 days solo)

Hiring Area, Ohio"
National,OTR (NCI),MO,64106,50,N/A,"Category, Details

Job Description, Long-haul refrigerated freight with permanently assigned late-model equipment.

Freight Type, Reefer

Driver Type, Company Driver (Solo)

Home Time, 3-4 Weeks

Home Time Duration, 1 day off for every 6 days out (max 4 days)

Dedicated Account?, No (OTR)

Avg Weekly Miles, ""2,600 - 2,800""

No Touch Freight, Yes

Driver Load / Unload, No (50% Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,200 - $1,400+ Gross""

CPM Range, $0.50 Line Haul + $0.03-$0.04 Accessorial

Stop Pay, Included in Accessorial CPM

Short Haul Pay, N/A

Bonuses, $3,000 Sign-On Bonus (Experienced only); $0.04 Performance Bonus

Training Pay, Paid Orientation: $250 (3 days)

Accessorial Pay, APU; Refrigerator; Inverter included in equipment

Holiday Pay, Yes","Category, Details

Equipment Type, 2019-2021 Kenworth T-680 (Assigned)

Transmission Type, Automatics and Manuals

Engine, Not Specified

Camera Orientation, Front-facing (Event-only)

Bunks, Double Bunk","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 6 Months

Endorsements, 10% Hazmat loads

Residency, ""AL, AR, CO, FL, GA, IL, IN, IA, KS, KY, LA, MD, MI, MN, MS, MO, NE, NJ, NM, NC, OH, OK, PA, SC, TN, TX"" (Plus others)

Shift / Schedule, OTR nationwide

Work Days, Varies (3-4 weeks out)

Hiring Area, Nationwide (All 48 states)"
Sharkey,13-15 Days Out,IL,62301,50,N/A,"Category, Details

Job Description, Regional/OTR dry van with high miles and premium-free family insurance.

Freight Type, Dry Van

Driver Type, Company Driver (Solo)

Home Time, Bi-Weekly

Home Time Duration, 13-15 days out / 3 days off

Dedicated Account?, No

Avg Weekly Miles, Not Specified (miles >2,000 pay $1/mi)

No Touch Freight, Yes

Driver Load / Unload, No","Category, Details

Average Weekly Pay, ""$1,600 - $1,900""

CPM Range, $0.55 - $0.59 CPM ($1/mi for miles >2,000)

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, $2,000 Sign-On Bonus

Training Pay, Paid Orientation: $300 (2.5 days)

Accessorial Pay, Premium-free family health insurance (no cost to driver)

Holiday Pay, Not Specified","Category, Details

Equipment Type, Sleeper Conventional

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, No

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 6 Months (Verifiable)

Endorsements, Not Specified

Residency, ""IA, IL, IN, KS, MN, MO, NE, OH, WI, WV""

Shift / Schedule, Regional / OTR

Work Days, 13-15 days on

Hiring Area, Midwest"
US Xpress,OTR Team,TN,37421,50,N/A,"Category, Details

Job Description, High-mileage 48-state team operation with significant utilization bonuses.

Freight Type, Dry Van

Driver Type, Team Driver (Company)

Home Time, 10-14 Days Out

Home Time Duration, 2 days home

Dedicated Account?, No (OTR Team)

Avg Weekly Miles, ""5,000+ (Team)""

No Touch Freight, Yes

Driver Load / Unload, No (80% Drop & Hook)","Category, Details

Average Weekly Pay, ""See Pay Scale (Top teams earn high utilization)""

CPM Range, $0.60 - $0.68 CPM Split (Experience-based)

Stop Pay, Not Specified

Short Haul Pay, N/A

Bonuses, ""$5,000 Split SOB; Safety Bonus (1 CPM split); Utilization Bonus (up to 16 CPM split)""

Training Pay, Paid Orientation (3 days)

Accessorial Pay, ""Hazmat Loads: $150 split; Detention: $12.50/hr split; Layover/Breakdown: $100""

Holiday Pay, Not Specified","Category, Details

Equipment Type, 2021 or Newer Freightliner Cascadia

Transmission Type, Automatics

Engine, Not Specified

Camera Orientation, Front Facing (Event Only)

Bunks, Yes (Team Sleeper)","Category, Details

SAP Drivers, No

Teams Accepted, Yes (Required)

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 3 Months

Endorsements, Hazmat (Higher pay per load)

Residency, Nationwide (All 48 states)

Shift / Schedule, Team OTR

Work Days, Varies (10-14 days out)

Hiring Area, All States (Except South Florida/Local)"
USA Truck,OTR Team,AR,72956,100,N/A,"Category, Details

Job Description, Forced dispatch team operations covering all 48 states.

Freight Type, Dry Van (Dry Goods)

Driver Type, Team Driver (Company)

Home Time, 3 Weeks Out

Home Time Duration, 3–4 days home

Dedicated Account?, No (OTR Team)

Avg Weekly Miles, ""5,000 - 6,000 (Team)""

No Touch Freight, Yes (95%)

Driver Load / Unload, No (5% Touch)","Category, Details

Average Weekly Pay, ""$2,800 Gross per driver""

CPM Range, $0.405+ per driver

Stop Pay, $30 per extra stop

Short Haul Pay, $25 + mileage (under 100 miles)

Bonuses, Holiday Pay ($700 for 7 holidays)

Training Pay, Orientation Pay: $85 per day

Accessorial Pay, ""Detention: $16/hr after 2 hrs; Breakdown: $75/day""

Holiday Pay, $700.00","Category, Details

Equipment Type, Sleeper Conventional

Transmission Type, Not Specified (Governed 66-68 MPH)

Engine, Not Specified

Camera Orientation, Inward Facing (Incident Activated)

Bunks, Yes (Team Sleeper)","Category, Details

SAP Drivers, No

Teams Accepted, Yes (Required)

Owner Operators, No

Trainees, No","Category, Details

Experience Required, 12 Months

Endorsements, Not Specified

Residency, ""TX, UT, NM, ID, FL"" (Specific zones/100 miles of partner)

Shift / Schedule, Forced Dispatch OTR

Work Days, HOS based

Hiring Area, ""Nationwide (Hiring East of I-35 statewide)"""
Swift,Eastern Regional Fleet - Richmond,VA,23231,200,N/A,"Category, Details

Job Description, Regional dry van operations staying East of the Mississippi River.

Freight Type, Dry Van

Driver Type, Company Driver (Solo/Team)

Home Time, Bi-Weekly

Home Time Duration, Every two weeks

Dedicated Account?, No (OTR-DRY)

Avg Weekly Miles, ""1,900 - 2,300""

No Touch Freight, Yes

Driver Load / Unload, No (Live/Drop & Hook)","Category, Details

Average Weekly Pay, ""$1,200 - $1,700""

CPM Range, $0.55 - $0.65 (Experience-based)

Stop Pay, $15.00

Short Haul Pay, No short haul pay

Bonuses, Swift Driver Performance Bonus

Training Pay, Paid Orientation: $300 (if hired)

Accessorial Pay, N/A

Holiday Pay, Yes","Category, Details

Equipment Type, Dry Van Sleeper

Transmission Type, Not Specified

Engine, Not Specified

Camera Orientation, Not Specified

Bunks, Yes","Category, Details

SAP Drivers, No

Teams Accepted, Yes

Owner Operators, Yes

Trainees, Yes","Category, Details

Experience Required, 0 Months (Trainees accepted)

Endorsements, None

Residency, Within 200 miles of Richmond; VA area

Shift / Schedule, Both Day/Night; Weekends required

Work Days, Varies (Out 2 weeks)

Hiring Area, ""NC, VA, WV, DC, MD"""
